Country or Area;Year;Value
Guinea-Bissau;2005;73.5868819097
Guinea-Bissau;2004;80.7391425497
Guinea-Bissau;2003;65.9527011532
Guinea-Bissau;2002;88.9848993383
Guinea-Bissau;2001;96.4362760957
Guinea-Bissau;2000;100.0
Guinea-Bissau;1999;98.0769230769
Guinea-Bissau;1998;87.2549019608
Guinea-Bissau;1997;97.247706422
Guinea-Bissau;1996;101.769911504
Guinea-Bissau;1995;102.727272727
Guinea-Bissau;1994;124.731182796
Guinea-Bissau;1993;140.909090909
Guinea-Bissau;1992;104.166666667
Guinea-Bissau;1991;127.472527473
Guinea-Bissau;1990;145.833333333
Guinea-Bissau;1989;161.797752809
Guinea-Bissau;1988;155.056179775
Guinea-Bissau;1987;203.75
Guinea-Bissau;1986;212.5
Guinea-Bissau;1985;247.619047619
Guinea-Bissau;1984;266.071428571
Guinea-Bissau;1983;160.416666667
Guinea-Bissau;1982;159.322033898
Guinea-Bissau;1981;167.164179105
Guinea-Bissau;1980;125.0
Guyana;2014;106.999468578
Guyana;2013;113.07561187
Guyana;2012;126.842144178
Guyana;2011;127.594736523
Guyana;2010;127.075970438
Guyana;2009;119.189789952
Guyana;2008;101.274346271
Guyana;2007;94.1073034775
Guyana;2006;103.323270468
Guyana;2005;91.1231567155
Guyana;2004;92.6566781705
Guyana;2003;97.0340688551
Guyana;2002;99.4563393185
Guyana;2001;98.5489108264
Guyana;2000;100.0
Haiti;2014;88.3285000033
Haiti;2013;84.4108403977
Haiti;2012;87.3522866778
Haiti;2011;79.1950694147
Haiti;2010;87.6498736103
Haiti;2009;96.2118461949
Haiti;2008;77.8440436427
Haiti;2007;84.9891877253
Haiti;2006;89.1148836437
Haiti;2005;93.4832291979
Haiti;2004;97.9774908125
Haiti;2003;101.710234076
Haiti;2002;102.707290614
Haiti;2001;103.220908498
Haiti;2000;100.0
Haiti;1999;108.510638298
Haiti;1998;110.30927835
Haiti;1997;107.608695652
Haiti;1996;102.06185567
Haiti;1995;113.186813187
Haiti;1994;110.588235294
Haiti;1993;106.024096385
Haiti;1992;104.761904762
Haiti;1991;110.752688172
Haiti;1990;132.291666667
Haiti;1989;130.666666667
Haiti;1988;195.774647887
Haiti;1987;201.470588235
Haiti;1986;205.479452055
Haiti;1985;203.896103896
Haiti;1984;188.461538462
Haiti;1983;169.736842105
Haiti;1982;169.014084507
Haiti;1981;175.362318841
Haiti;1980;224.615384615
Honduras;2014;50.8392660016
Honduras;2013;50.2912394674
Honduras;2012;55.573478862
Honduras;2011;67.7958340358
Honduras;2010;67.2490716019
Honduras;2009;61.1192512065
Honduras;2008;55.8617079917
Honduras;2007;74.4823231732
Honduras;2006;75.1917194549
Honduras;2005;76.6376213605
Honduras;2004;75.9344482125
Honduras;2003;76.6442351447
Honduras;2002;80.1281126003
Honduras;2001;83.4323330369
Honduras;2000;100.0
Honduras;1999;106.315789474
Honduras;1998;113.402061856
Honduras;1997;110.784313725
Honduras;1996;89.6226415094
Honduras;1995;96.3302752294
Honduras;1994;89.1304347826
Honduras;1993;87.3563218391
Honduras;1992;78.9473684211
Honduras;1991;83.6956521739
Honduras;1990;78.021978022
Honduras;1989;79.4117647059
Honduras;1988;83.8709677419
Honduras;1987;114.117647059
Honduras;1986;125.0
Honduras;1985;96.0
Honduras;1984;102.040816326
Honduras;1983;89.0
Honduras;1982;82.3008849558
Honduras;1981;88.785046729
Honduras;1980;113.186813187
Hong Kong SAR, China;2014;64.5581384048
Hong Kong SAR, China;2013;64.241676942
Hong Kong SAR, China;2012;65.0991120552
Hong Kong SAR, China;2011;62.9238989535
Hong Kong SAR, China;2010;59.6529857319
Hong Kong SAR, China;2009;67.1003918616
Hong Kong SAR, China;2008;57.5011155498
Hong Kong SAR, China;2007;56.27263323
Hong Kong SAR, China;2006;58.6457120516
Hong Kong SAR, China;2005;63.2670876585
Hong Kong SAR, China;2004;69.0934958999
Hong Kong SAR, China;2003;78.4946534983
Hong Kong SAR, China;2002;90.5490547026
Hong Kong SAR, China;2001;100.951206623
Hong Kong SAR, China;2000;100.0
Hong Kong SAR, China;1999;101.0
Hong Kong SAR, China;1998;101.960784314
Hong Kong SAR, China;1997;100.934579439
Hong Kong SAR, China;1996;100.0
Hong Kong SAR, China;1995;99.0990990991
Hong Kong SAR, China;1994;100.0
Hong Kong SAR, China;1993;101.941747573
Hong Kong SAR, China;1992;100.961538461
Hong Kong SAR, China;1991;100.970873786
Hong Kong SAR, China;1990;100.0
Hong Kong SAR, China;1989;100.0
Hong Kong SAR, China;1988;97.8947368421
Hong Kong SAR, China;1987;100.0
Hong Kong SAR, China;1986;100.0
Hong Kong SAR, China;1985;103.614457831
Hong Kong SAR, China;1984;100.0
Hong Kong SAR, China;1983;98.7804878049
Hong Kong SAR, China;1982;100.0
Hong Kong SAR, China;1981;97.8021978022
Hong Kong SAR, China;1980;100.0
Hungary;2014;99.8333205903
Hungary;2013;99.4234267939
Hungary;2012;97.2705346931
Hungary;2011;97.7404098791
Hungary;2010;97.1786833856
Hungary;2009;95.2391928558
Hungary;2008;92.5465316453
Hungary;2007;93.2162498123
Hungary;2006;93.4756851515
Hungary;2005;96.8682083588
Hungary;2004;98.3431338401
Hungary;2003;99.3168282345
Hungary;2002;98.7511539905
Hungary;2001;98.8275263699
Hungary;2000;100.0
Iceland;2014;86.2972125114
Iceland;2013;84.3866637427
Iceland;2012;84.1813834127
Iceland;2011;88.7594852206
Iceland;2010;92.4123697671
Iceland;2009;84.3052797855
Iceland;2008;94.7962816744
Iceland;2007;100.965422103
Iceland;2006;101.220459488
Iceland;2005;94.7292351503
Iceland;2004;95.1047607166
Iceland;2003;97.2495711632
Iceland;2002;103.727527307
Iceland;2001;102.455101582
Iceland;2000;100.0
India;2014;134.896058604
India;2013;131.347263193
India;2012;127.923713197
India;2011;127.630015196
India;2010;132.544254961
India;2009;131.667918299
India;2008;117.237569375
India;2007;114.169710485
India;2006;110.777713176
India;2005;105.202498651
India;2004;86.1672507164
India;2003;96.2315345204
India;2002;88.6225150297
India;2001;97.8333534212
India;2000;100.0
India;1999;105.208333333
India;1998;117.582417582
India;1997;113.59223301
India;1996;99.0384615385
India;1995;108.0
India;1994;118.75
India;1993;113.131313131
India;1992;98.3193277311
India;1991;93.6
India;1990;85.8156028369
India;1989;94.6153846154
India;1988;97.5609756098
India;1987;100.0
India;1986;83.7606837607
India;1985;80.9917355372
India;1984;94.1176470588
India;1983;75.8064516129
India;1982;72.3076923077
India;1981;65.4676258993
India;1980;71.6417910448
Indonesia;2014;121.485919408
Indonesia;2013;122.303365659
Indonesia;2012;129.543189641
Indonesia;2011;134.523168449
Indonesia;2010;127.646690251
Indonesia;2009;120.241427457
Indonesia;2008;125.980053012
Indonesia;2007;117.056183479
Indonesia;2006;113.437582542
Indonesia;2005;107.186274411
Indonesia;2004;105.280392891
Indonesia;2003;103.163933448
Indonesia;2002;100.903276978
Indonesia;2001;101.224019343
Indonesia;2000;100.0
Indonesia;1999;66.3265306122
Indonesia;1998;81.8181818182
Indonesia;1997;99.0476190476
Indonesia;1996;97.3214285714
Indonesia;1995;90.350877193
Indonesia;1994;84.9056603774
Indonesia;1993;88.3495145631
Indonesia;1992;88.5714285714
Indonesia;1991;91.2621359223
Indonesia;1990;94.8979591837
Indonesia;1989;81.7204301075
Indonesia;1988;81.8181818182
Indonesia;1987;96.2025316456
Indonesia;1986;108.450704225
Indonesia;1985;156.756756757
Indonesia;1984;173.076923077
Indonesia;1983;172.151898734
Indonesia;1982;182.142857143
Indonesia;1981;182.558139535
Iran, Islamic Rep.;2014;183.047435909
Iran, Islamic Rep.;2013;190.27115433
Iran, Islamic Rep.;2012;188.368220037
Iran, Islamic Rep.;2011;185.201281838
Iran, Islamic Rep.;2010;156.793362045
Iran, Islamic Rep.;2009;132.288098108
Iran, Islamic Rep.;2008;187.454001718
Iran, Islamic Rep.;2007;160.959464192
Iran, Islamic Rep.;2006;159.43255969
Iran, Islamic Rep.;2005;140.933033158
Iran, Islamic Rep.;2004;111.583219965
Iran, Islamic Rep.;2003;96.9809395911
Iran, Islamic Rep.;2002;91.0680334284
Iran, Islamic Rep.;2001;91.6921920371
Iran, Islamic Rep.;2000;100.0
Iraq;2014;209.148425738
Iraq;2013;231.176253283
Iraq;2012;235.97244111
Iraq;2011;231.77530283
Iraq;2010;188.860135087
Iraq;2009;153.265000592
Iraq;2008;237.321667584
Iraq;2007;191.516684401
Iraq;2006;179.181711508
Iraq;2005;155.899877282
Iraq;2004;118.337646721
Iraq;2003;99.6910536563
Iraq;2002;91.4984497658
Iraq;2001;89.1615541922
Iraq;2000;100.0
Ireland;2014;89.3960500809
Ireland;2013;90.5428685166
Ireland;2012;92.0060512898
Ireland;2011;93.4116584484
Ireland;2010;98.3184965381
Ireland;2009;98.2151122094
Ireland;2008;95.4814453942
Ireland;2007;96.9281339608
Ireland;2006;98.8237303332
Ireland;2005;101.127596439
Ireland;2004;97.8956212842
Ireland;2003;100.333654504
Ireland;2002;100.748613857
Ireland;2001;101.291838167
Ireland;2000;100.0
Israel;2014;101.432484323
Israel;2013;100.612736687
Israel;2012;97.6713551994
Israel;2011;91.3231672058
Israel;2010;98.146733873
Israel;2009;101.621179574
Israel;2008;92.945421669
Israel;2007;91.6789659519
Israel;2006;93.7615289692
Israel;2005;95.1953959832
Israel;2004;94.5721996941
Israel;2003;96.4759233081
Israel;2002;97.8765234053
Israel;2001;97.8470921319
Israel;2000;100.0
Italy;2014;100.306773802
Italy;2013;97.2834703906
Italy;2012;94.6385259768
Italy;2011;94.5301855767
Italy;2010;97.5452196382
Italy;2009;102.02760391
Italy;2008;97.3467553053
Italy;2007;100.4426024
Italy;2006;98.7562776699
Italy;2005;102.076660159
Italy;2004;104.006006913
Italy;2003;105.13934412
Italy;2002;104.16946225
Italy;2001;101.903350345
Italy;2000;100.0
Jamaica;2014;84.7737749715
Jamaica;2013;82.3033660803
Jamaica;2012;85.9804841315
Jamaica;2011;91.9424898533
Jamaica;2010;94.7706580448
Jamaica;2009;87.7681363345
Jamaica;2008;94.8517309246
Jamaica;2007;105.064117999
Jamaica;2006;110.14842739
Jamaica;2005;94.385738221
Jamaica;2004;95.6756890943
Jamaica;2003;92.0879362478
Jamaica;2002;94.2555682137
Jamaica;2001;98.4643489388
Jamaica;2000;100.0
Japan;2014;58.4099080684
Japan;2013;58.9828914633
Japan;2012;60.4860055265
Japan;2011;61.615560282
Japan;2010;67.6936887717
Japan;2009;74.3526862859
Japan;2008;61.9963633473
Japan;2007;71.6700550642
Japan;2006;75.3953393687
Japan;2005;83.3127926979
Japan;2004;92.4703515868
Japan;2003;97.6320385112
Japan;2002;100.903123476
Japan;2001;100.563731209
Japan;2000;100.0
Jordan;2014;71.0920460781
Jordan;2013;77.9127103576
Jordan;2012;83.720522649
Jordan;2011;78.8426820256
Jordan;2010;85.7584915258
Jordan;2009;124.441395788
Jordan;2008;118.192315191
Jordan;2007;92.1798400701
Jordan;2006;89.6926426731
Jordan;2005;84.003907625
Jordan;2004;85.4424485569
Jordan;2003;88.4153814738
Jordan;2002;97.5836237057
Jordan;2001;99.0633766326
Jordan;2000;100.0
Jordan;1999;107.142857143
Jordan;1998;107.0
Jordan;1997;112.871287129
Jordan;1996;113.59223301
Jordan;1995;115.625
Jordan;1994;112.941176471
Jordan;1993;104.545454545
Jordan;1992;105.681818182
Jordan;1991;103.225806452
Jordan;1990;93.6842105263
Jordan;1989;104.87804878
Jordan;1988;98.8372093023
Jordan;1987;90.0
Jordan;1986;100.0
Jordan;1985;86.8686868687
Jordan;1984;86.6666666667
Jordan;1983;89.0
Jordan;1982;88.4955752212
Jordan;1981;83.0508474576
Jordan;1980;87.962962963
Kazakhstan;2014;215.555257884
Kazakhstan;2013;229.737144345
Kazakhstan;2012;232.309922441
Kazakhstan;2011;233.314287925
Kazakhstan;2010;196.994187266
Kazakhstan;2009;161.596818298
Kazakhstan;2008;216.16479303
Kazakhstan;2007;181.901400661
Kazakhstan;2006;174.515114255
Kazakhstan;2005;146.942016983
Kazakhstan;2004;117.829013701
Kazakhstan;2003;100.595080446
Kazakhstan;2002;92.757602553
Kazakhstan;2001;92.2840881595
Kazakhstan;2000;100.0
Kenya;2014;88.1203652943
Kenya;2013;87.824746856
Kenya;2012;92.0318682921
Kenya;2011;91.992412974
Kenya;2010;95.2093663472
Kenya;2009;96.5765218647
Kenya;2008;86.0602028767
Kenya;2007;86.3146462889
Kenya;2006;88.98011477
Kenya;2005;89.8747259612
Kenya;2004;89.7074294749
Kenya;2003;90.9169794974
Kenya;2002;91.5966594307
Kenya;2001;95.1168510611
Kenya;2000;100.0
Kenya;1999;98.0769230769
Kenya;1998;109.90990991
Kenya;1997;114.018691589
Kenya;1996;108.24742268
Kenya;1995;103.883495146
Kenya;1994;107.228915663
Kenya;1993;94.8717948718
Kenya;1992;81.0344827586
Kenya;1991;78.6885245902
Kenya;1990;70.1492537313
Kenya;1989;79.3650793651
Kenya;1988;81.0606060606
Kenya;1987;77.8625954198
Kenya;1986;85.4961832061
Kenya;1985;76.6917293233
Kenya;1984;87.0229007634
Kenya;1983;77.3722627737
Kenya;1982;81.6176470588
Kenya;1981;88.1118881119
Kenya;1980;100.724637681
Kiribati;2014;94.0845013631
Kiribati;2013;89.5780328323
Kiribati;2012;82.1262362788
Kiribati;2011;84.7895535268
Kiribati;2010;88.2073288828
Kiribati;2009;89.1104667511
Kiribati;2008;85.1363916214
Kiribati;2007;94.7457279198
Kiribati;2006;80.6052837514
Kiribati;2005;80.7059538555
Kiribati;2004;86.8401951236
Kiribati;2003;91.6183118416
Kiribati;2002;94.8255490419
Kiribati;2001;94.7960865129
Kiribati;2000;100.0
Korea, Dem. Rep.;2014;66.9619582162
Korea, Dem. Rep.;2013;71.3236448838
Korea, Dem. Rep.;2012;77.0126675894
Korea, Dem. Rep.;2011;81.5181702386
Korea, Dem. Rep.;2010;79.320902654
Korea, Dem. Rep.;2009;80.9098243697
Korea, Dem. Rep.;2008;76.7418814691
Korea, Dem. Rep.;2007;77.5071598092
Korea, Dem. Rep.;2006;80.9247345751
Korea, Dem. Rep.;2005;83.9945353319
Korea, Dem. Rep.;2004;87.3952630775
Korea, Dem. Rep.;2003;92.9395971242
Korea, Dem. Rep.;2002;98.3269494886
Korea, Dem. Rep.;2001;102.508072114
Korea, Dem. Rep.;2000;100.0
Korea, Rep.;2014;52.7262385078
Korea, Rep.;2013;51.8559827737
Korea, Rep.;2012;50.1926510129
Korea, Rep.;2011;51.049059763
Korea, Rep.;2010;56.8220637095
Korea, Rep.;2009;61.3125324056
Korea, Rep.;2008;58.8112138876
Korea, Rep.;2007;65.9373569287
Korea, Rep.;2006;70.4060865175
Korea, Rep.;2005;77.4587429331
Korea, Rep.;2004;85.3076103793
Korea, Rep.;2003;88.511268962
Korea, Rep.;2002;92.0678289591
Korea, Rep.;2001;92.9118852568
Korea, Rep.;2000;100.0
Korea, Rep.;1999;114.942528736
Korea, Rep.;1998;117.24137931
Korea, Rep.;1997;121.904761905
Korea, Rep.;1996;125.892857143
Korea, Rep.;1995;138.461538461
Korea, Rep.;1994;137.272727273
Korea, Rep.;1993;132.432432432
Korea, Rep.;1992;134.210526316
Korea, Rep.;1991;134.188034188
Korea, Rep.;1990;133.333333333
Korea, Rep.;1989;138.260869565
Korea, Rep.;1988;138.053097345
Korea, Rep.;1987;134.31372549
Korea, Rep.;1986;131.578947368
Korea, Rep.;1985;120.792079208
Korea, Rep.;1984;119.811320755
Korea, Rep.;1983;118.269230769
Korea, Rep.;1982;117.431192661
Korea, Rep.;1981;111.86440678
Korea, Rep.;1980;114.285714286
Kuwait;2014;211.916506775
Kuwait;2013;220.978265666
Kuwait;2012;220.001035858
Kuwait;2011;216.873624308
Kuwait;2010;182.257533436
Kuwait;2009;151.595003334
Kuwait;2008;226.094204024
Kuwait;2007;183.475409211
Kuwait;2006;179.857813404
Kuwait;2005;160.901658814
Kuwait;2004;119.17296202
Kuwait;2003;100.715827837
Kuwait;2002;88.2190162743
Kuwait;2001;89.6190249737
Kuwait;2000;100.0
Kyrgyz Republic;2014;105.35851577
Kyrgyz Republic;2013;107.492929666
Kyrgyz Republic;2012;110.41239262
Kyrgyz Republic;2011;112.64608417
Kyrgyz Republic;2010;109.902581281
Kyrgyz Republic;2009;106.141784258
Kyrgyz Republic;2008;103.863676592
Kyrgyz Republic;2007;102.650588738
Kyrgyz Republic;2006;103.045004064
Kyrgyz Republic;2005;100.927565148
Kyrgyz Republic;2004;108.547458583
Kyrgyz Republic;2003;110.646916643
Kyrgyz Republic;2002;105.277530508
Kyrgyz Republic;2001;100.621439066
Kyrgyz Republic;2000;100.0
Lao PDR;2014;105.817170313
Lao PDR;2013;107.676174406
Lao PDR;2012;111.437018516
Lao PDR;2011;120.725603969
Lao PDR;2010;120.972076996
Lao PDR;2009;103.455740951
Lao PDR;2008;109.099404013
Lao PDR;2007;113.550010156
Lao PDR;2006;117.020435919
Lao PDR;2005;94.3627647326
Lao PDR;2004;95.3057327601
Lao PDR;2003;100.679164672
Lao PDR;2002;103.070542887
Lao PDR;2001;101.374453496
Lao PDR;2000;100.0
Latvia;2014;104.079658269
Latvia;2013;103.470296623
Latvia;2012;102.1184295
Latvia;2011;104.984259601
Latvia;2010;106.151832461
Latvia;2009;103.441572909
Latvia;2008;103.81547634
Latvia;2007;108.027696444
Latvia;2006;102.451550719
Latvia;2005;103.442620959
Latvia;2004;106.544987396
Latvia;2003;104.110451067
Latvia;2002;104.706696128
Latvia;2001;101.332669515
Latvia;2000;100.0
Lebanon;2014;99.7486196553
Lebanon;2013;98.9477215249
Lebanon;2012;100.053598991
Lebanon;2011;99.430181752
Lebanon;2010;102.088077183
Lebanon;2009;103.911629342
Lebanon;2008;98.1551320178
Lebanon;2007;97.0860449463
Lebanon;2006;95.3889901443
Lebanon;2005;92.8004958534
Lebanon;2004;100.337433821
Lebanon;2003;102.68994353
Lebanon;2002;104.65790143
Lebanon;2001;102.204569174
Lebanon;2000;100.0
Lesotho;2014;74.8002110087
Lesotho;2013;74.5770685104
Lesotho;2012;76.2346020984
Lesotho;2011;74.2784618499
Lesotho;2010;77.3162029844
Lesotho;2009;81.5748666097
Lesotho;2008;74.7212933591
Lesotho;2007;81.7340129661
Lesotho;2006;84.1675542504
Lesotho;2005;86.5350999609
Lesotho;2004;87.9748103517
Lesotho;2003;94.6076834906
Lesotho;2002;101.496404192
Lesotho;2001;100.223459489
Lesotho;2000;100.0
Lesotho;1999;99.0566037736
Lesotho;1998;100.0
Lesotho;1997;100.0
Lesotho;1996;100.0
Lesotho;1995;100.0
Lesotho;1994;100.0
Lesotho;1993;100.0
Lesotho;1992;100.819672131
Lesotho;1991;88.7096774194
Lesotho;1990;100.0
Lesotho;1989;100.0
Lesotho;1988;101.063829787
Lesotho;1987;63.7362637363
Lesotho;1986;93.1506849315
Lesotho;1985;100.0
Lesotho;1984;102.43902439
Lesotho;1983;102.02020202
Lesotho;1982;106.52173913
Lesotho;1981;116.0
Lesotho;1980;131.0
Liberia;2014;127.760512795
Liberia;2013;148.494339708
Liberia;2012;130.155561847
Liberia;2011;152.67023795
Liberia;2010;133.66396211
Liberia;2009;111.695220254
Liberia;2008;121.137767646
Liberia;2007;119.662420859
Liberia;2006;119.772353635
Liberia;2005;114.31812542
Liberia;2004;112.644070341
Liberia;2003;110.026589774
Liberia;2002;104.734827324
Liberia;2001;100.765515231
Liberia;2000;100.0
Liberia;1987;83.9085593342
Liberia;1986;93.5000714184
Liberia;1985;100.0
Liberia;1984;93.1739380342
Liberia;1983;103.333488807
Liberia;1982;105.225882398
Liberia;1981;102.314285598
Liberia;1980;111.02530473
Libya;2014;221.774789481
Libya;2013;224.051738038
Libya;2012;223.825423151
Libya;2011;206.624024891
Libya;2010;183.630067257
Libya;2009;148.59910058
Libya;2008;223.730805833
Libya;2007;182.238910933
Libya;2006;177.073591935
Libya;2005;157.826462376
Libya;2004;118.045545832
Libya;2003;96.3237410184
Libya;2002;87.1265892758
Libya;2001;87.4747474747
Libya;2000;100.0
Libya;1985;102.26130422
Libya;1984;100.092485457
Libya;1983;97.1609759797
Libya;1982;104.668745613
Lithuania;2014;94.362745098
Lithuania;2013;94.2849099099
Lithuania;2012;93.5830108716
Lithuania;2011;93.7834159619
Lithuania;2010;94.4444444444
Lithuania;2009;96.6130884041
Lithuania;2008;95.6457925636
Lithuania;2007;98.8323500492
Lithuania;2006;97.5265475265
Lithuania;2005;100.309041253
Lithuania;2004;103.91556811
Lithuania;2003;103.239414199
Lithuania;2002;99.1535857187
Lithuania;2001;98.8553113553
Lithuania;2000;100.0
Luxembourg;2014;74.1293780381
Luxembourg;2013;74.8276895415
Luxembourg;2012;74.684854534
Luxembourg;2011;77.8687780458
Luxembourg;2010;79.9295774648
Luxembourg;2009;82.9770014422
Luxembourg;2008;82.3037233301
Luxembourg;2007;85.1996594954
Luxembourg;2006;85.9544199873
Luxembourg;2005;88.8386576028
Luxembourg;2004;89.675001883
Luxembourg;2003;94.7736418511
Luxembourg;2002;100.419811688
Luxembourg;2001;98.8556338028
Luxembourg;2000;100.0
Macao SAR, China;2014;86.6789138408
Macao SAR, China;2013;86.3602881519
Macao SAR, China;2012;87.533914995
Macao SAR, China;2011;87.5928753745
Macao SAR, China;2010;88.064047705
Macao SAR, China;2009;90.4288369572
Macao SAR, China;2008;82.4219633656
Macao SAR, China;2007;87.0415589844
Macao SAR, China;2006;89.807994918
Macao SAR, China;2005;91.45274036
Macao SAR, China;2004;94.8320303091
Macao SAR, China;2003;98.0155759595
Macao SAR, China;2002;102.367878549
Macao SAR, China;2001;101.189182128
Macao SAR, China;2000;100.0
Macedonia, FYR;2014;90.6560755759
Macedonia, FYR;2013;88.2332952853
Macedonia, FYR;2012;87.1671898702
Macedonia, FYR;2011;86.4448009331
Macedonia, FYR;2010;92.3109084525
Macedonia, FYR;2009;95.3615493952
Macedonia, FYR;2008;91.1540884555
Macedonia, FYR;2007;92.0479316924
Macedonia, FYR;2006;92.2408629294
Macedonia, FYR;2005;93.7040182264
Macedonia, FYR;2004;94.9750080812
Macedonia, FYR;2003;96.0204969657
Macedonia, FYR;2002;97.9810477701
Macedonia, FYR;2001;98.9246401421
Macedonia, FYR;2000;100.0
Madagascar;2014;84.3091266208
Madagascar;2013;78.6843186506
Madagascar;2012;80.119375762
Madagascar;2011;79.848136801
Madagascar;2010;76.8944710522
Madagascar;2009;74.6808919694
Madagascar;2008;71.0214351222
Madagascar;2007;73.8756113772
Madagascar;2006;74.1638610188
Madagascar;2005;75.431580014
Madagascar;2004;80.696898478
Madagascar;2003;85.4984689264
Madagascar;2002;86.8039331448
Madagascar;2001;90.5275728282
Madagascar;2000;100.0
Madagascar;1999;88.8888888889
Madagascar;1998;93.75
Madagascar;1997;84.693877551
Madagascar;1996;81.5533980583
Madagascar;1995;79.6116504854
Madagascar;1994;77.6595744681
Madagascar;1993;71.5909090909
Madagascar;1992;71.1111111111
Madagascar;1991;72.0930232558
Madagascar;1990;80.9523809524
Madagascar;1989;70.5128205128
Madagascar;1988;94.3661971831
Madagascar;1987;94.3661971831
Madagascar;1986;112.068965517
Madagascar;1985;96.5517241379
Madagascar;1984;106.779661017
Madagascar;1983;100.0
Madagascar;1982;92.1875
Madagascar;1981;82.6086956522
Madagascar;1980;83.3333333333
Malawi;2014;99.8949799599
Malawi;2013;97.5740878024
Malawi;2012;97.6854423671
Malawi;2011;101.500702482
Malawi;2010;99.3972746458
Malawi;2009;97.8230290092
Malawi;2008;79.7355306576
Malawi;2007;85.6894946987
Malawi;2006;87.1161454979
Malawi;2005;82.9057148681
Malawi;2004;83.8487461748
Malawi;2003;87.2120335079
Malawi;2002;92.8629030444
Malawi;2001;101.215460849
Malawi;2000;100.0
Malawi;1999;106.12244898
Malawi;1998;103.092783505
Malawi;1997;117.142857143
Malawi;1996;112.380952381
Malawi;1995;105.660377358
Malawi;1994;89.3203883495
Malawi;1993;114.117647059
Malawi;1992;127.777777778
Malawi;1991;157.471264368
Malawi;1990;148.235294118
Malawi;1989;138.157894737
Malawi;1988;129.333333333
Malawi;1987;137.313432836
Malawi;1986;144.827586207
Malawi;1985;167.346938775
Malawi;1984;191.071428571
Malawi;1983;185.964912281
Malawi;1982;200.0
Malawi;1981;195.238095238
Malawi;1980;163.333333333
Malaysia;2014;96.236136882
Malaysia;2013;96.6313571567
Malaysia;2012;97.0229735991
Malaysia;2011;97.6772711089
Malaysia;2010;97.5877410712
Malaysia;2009;95.8025994663
Malaysia;2008;109.187561108
Malaysia;2007;101.963258489
Malaysia;2006;101.867066735
Malaysia;2005;102.357755881
Malaysia;2004;101.196798348
Malaysia;2003;101.581577049
Malaysia;2002;100.102233694
Malaysia;2001;99.896049896
Malaysia;2000;100.0
Malaysia;1999;105.102040816
Malaysia;1998;107.0
Malaysia;1997;111.214953271
Malaysia;1996;112.068965517
Malaysia;1995;108.547008547
Malaysia;1994;110.185185185
Malaysia;1993;108.571428571
Malaysia;1992;109.090909091
Malaysia;1991;109.174311927
Malaysia;1990;102.727272727
Malaysia;1989;94.2307692308
Malaysia;1988;88.8888888889
Malaysia;1987;87.5
Malaysia;1986;75.3086419753
Malaysia;1985;80.2197802198
Malaysia;1984;86.3157894737
Malaysia;1983;70.5882352941
Malaysia;1982;64.4859813084
Malaysia;1981;62.2807017544
Malaysia;1980;71.4285714286
Maldives;2014;91.1654164995
Maldives;2013;87.8490425565
Maldives;2012;85.6328861963
Maldives;2011;86.6646623354
Maldives;2010;93.0398377637
Maldives;2009;90.975160723
Maldives;2008;83.5119529265
Maldives;2007;90.5805668595
Maldives;2006;94.3354207251
Maldives;2005;92.7332455411
Maldives;2004;93.0944992199
Maldives;2003;97.7637617591
Maldives;2002;104.263354759
Maldives;2001;100.567674502
Maldives;2000;100.0
Mali;2014;138.85789755
Mali;2013;148.810416608
Mali;2012;158.61320527
Mali;2011;181.146862796
Mali;2010;161.610742629
Mali;2009;135.492431458
Mali;2008;120.350959428
Mali;2007;115.661641824
Mali;2006;112.457639066
Mali;2005;100.392571251
Mali;2004;113.609068976
Mali;2003;121.724044038
Mali;2002;102.304364321
Mali;2001;95.0301450961
Mali;2000;100.0
Mali;1999;100.99009901
Mali;1998;111.764705882
Mali;1997;106.542056075
Mali;1996;110.743801653
Mali;1995;109.6
Mali;1994;100.884955752
Mali;1993;109.482758621
Mali;1992;113.333333333
Mali;1991;126.956521739
Mali;1990;134.782608696
Mali;1989;130.693069307
Mali;1988;128.440366972
Mali;1987;126.851851852
Mali;1986;112.0
Mali;1985;121.176470588
Mali;1984;124.705882353
Mali;1983;119.35483871
Mali;1982;109.803921569
Mali;1981;107.142857143
Mali;1980;116.40625
Malta;2014;126.532110427
Malta;2013;125.709305034
Malta;2012;119.647026507
Malta;2011;136.342408219
Malta;2010;131.52039555
Malta;2009;123.368304917
Malta;2008;109.836954478
Malta;2007;106.03914838
Malta;2006;102.591265775
Malta;2005;95.4911213829
Malta;2004;100.639296385
Malta;2003;102.847064688
Malta;2002;106.917575288
Malta;2001;101.931565233
Malta;2000;100.0
Marshall Islands;2014;107.749825478
Marshall Islands;2013;106.703023227
Marshall Islands;2012;99.2789340906
Marshall Islands;2011;100.045823711
Marshall Islands;2010;99.5585351195
Marshall Islands;2009;99.8202891908
Marshall Islands;2008;106.655214582
Marshall Islands;2007;107.068169829
Marshall Islands;2006;107.327052973
Marshall Islands;2005;107.39585703
Marshall Islands;2004;106.367932423
Marshall Islands;2003;104.963010356
Marshall Islands;2002;101.654357467
Marshall Islands;2001;102.238551219
Marshall Islands;2000;100.0
Mauritania;2014;140.506801054
Mauritania;2013;157.740504331
Mauritania;2012;149.693231414
Mauritania;2011;168.067555884
Mauritania;2010;172.59978303
