Country or Area;Year;Quantity
United States;2008;1027951.0
United States;2007;877948.0
United States;2006;771326.0
United States;2005;776615.0
United States;2004;909767.0
United States;2003;723510.0
United States;2002;549142.0
United States;2001;397881.0
United States;2000;259292.0
United States;1999;174163.0
United States;1998;169629.0
United States;1997;167533.0
United States;1996;163625.0
United States;1995;164401.0
United States;1994;172527.0
United States;1993;150274.0
United States;1992;232307.0
United States;1991;139365.0
United States;1990;91905.0
USSR (former);1991;3670091.0
USSR (former);1990;3700670.0
Uzbekistan;2014;556968.0
Uzbekistan;2013;511502.0
Uzbekistan;2012;386468.0
Uzbekistan;2011;454668.0
Uzbekistan;2010;545602.0
Uzbekistan;2009;575913.0
Uzbekistan;2008;568335.0
Uzbekistan;2007;556968.0
Uzbekistan;2006;479296.0
Uzbekistan;2005;469824.0
Uzbekistan;2004;376447.0
Uzbekistan;2003;283069.0
Uzbekistan;2002;174858.0
Uzbekistan;2001;266360.0
Uzbekistan;2000;259805.0
Uzbekistan;1999;215967.0
Uzbekistan;1998;198084.0
Uzbekistan;1997;374986.0
Uzbekistan;1996;343880.0
Uzbekistan;1995;213087.0
Uzbekistan;1994;186200.0
Uzbekistan;1993;275044.0
Uzbekistan;1992;125780.0
Viet Nam;2008;10048.0
Viet Nam;2007;22609.0
Viet Nam;2006;45217.0
Viet Nam;2005;60290.0
Viet Nam;2004;66570.0
Yemen;2014;347171.0
Yemen;2013;372423.0
Yemen;2012;273805.0
Yemen;2011;350457.0
Yemen;2010;220175.0
Yemen;2009;17481.0
